Condition,Reaction,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
GLC_wt,H2Ot,0.0,-4.439520583902998,-7.449306095574187,-10.482537161143082,-13.5157682267115,-15.131797547803707,-15.336375064294955,-15.540942565191997,-14.997999498607541,-13.096915288445523,-11.195831087209779,-9.294746821774611,-7.510693819057583,-6.189921243644229,-4.86917241439367,-3.712711088296235
GLC_wt,ICDHyr,0.0,1.3753144879654096,2.1436594700721128,2.811890924664587,3.480122379257076,3.2844350283626955,2.2283353426239425,1.1722282922270248,0.5000311850564416,0.5253791336556889,0.5507270823627359,0.5760750310729321,0.6002793055192156,0.6199347067150954,0.6395934834167962,0.6622447899640447
GLC_wt,ICL,0.0,0.0,0.0,0.0,0.0,0.0,6.748874276214837e-07,6.68948726689941e-07,0.0,0.0,0.0,0.0,1.0955210731318615e-06,0.0,0.0,0.0
GLC_wt,LDH_D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLC_wt,MALS,0.0,0.0,0.0,0.0,0.0,0.0,6.748874276214837e-07,6.68948726689941e-07,0.0,0.0,0.0,0.0,1.0955210731318615e-06,0.0,0.0,0.0
GLC_wt,MALt2_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLC_wt,MDH,0.0,1.3275813227954254,2.0044592848359137,2.581940890306643,3.1594224957773727,2.8985376383441412,1.8026887896564006,0.7068330993253141,0.0,0.0,0.0,0.0,1.1938140274214646e-06,0.0,0.0,0.0
GLC_wt,ME1,0.0,0.0,0.0,0.0,0.0,0.0,1.6871603524382458e-07,1.672239945564048e-07,0.0,0.0,0.0,0.0,2.9223760735779103e-07,0.0,0.0,0.0
GLC_wt,ME2,0.0,0.0,0.0,0.0,0.0,0.0,2.249541261263843e-07,2.229634884724605e-07,0.0,0.0,0.0,0.0,4.6954284679057747e-07,0.0,0.0,0.0
GLC_wt,NADH16,0.0,6.8046032677239685,10.716158349846342,14.785222105631766,18.854285861417182,21.32711710977677,22.21018937204234,23.093253940512742,23.56416238056512,23.286236631725775,23.008310890210076,22.730385137664847,22.374550148505975,21.710098390347078,21.04566497625465,20.58453632150122
GLC_wt,NADTRHD,0.0,0.5689960754869798,0.0,0.0,0.0,0.0,6.748700099560148e-07,6.689125138554021e-07,0.0,0.0,0.0,0.0,7.739095644862476e-07,0.0,0.0,0.0
GLC_wt,NH4t,0.0,-3.587408148320037e-13,-4.619638005465276e-13,-2.469136006766348e-13,0.0,2.220446049250313e-16,6.573756361483163e-07,6.533351699644641e-07,0.0,0.0,0.0,8.364318127007664e-10,1.5394644501398602e-06,-1.1057821325266559e-13,0.0,0.0
GLC_wt,O2t,0.0,4.066092295259697,6.360308817341128,8.6835814979692,11.006854178597278,12.112827374060455,12.006438997989711,11.900043432766601,11.78208119028256,11.643118315862887,11.504155445105038,11.365192568832361,11.187275559141574,10.855049195173539,10.522832488127325,10.29226816075061
GLC_wt,PDH,0.0,1.5411262929742797,2.6272023880702853,3.61067370227765,4.594145016485023,5.751211684778587,7.081167368522818,8.411126250573181,8.476715044874183,6.245049086864487,4.013383136375172,1.7817171767470823,2.91091689296359e-06,0.0,0.0,0.0
GLC_wt,GLCt2pp,0.0,0.0,0.0,0.0,0.0,0.0,6.748533449942111e-07,6.688901865346568e-07,0.0,0.0,0.0,0.0,1.5478617360088432e-06,0.0,0.0,0.0
